,Unnamed: 0,Unnamed: 0.1,Package Name,App Version Code,App Version Name,Reviewer Language,Device,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Star Rating,Review Title,Review Text,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,Review Link
629,629,629,com.kai.kaiticketing,,,id,A37f,6,1623750649336,2021-06-15T09:50:49Z,1623750649336,5,,Besttt,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEtLrZSt5OoesmnASzX-XyPinuNM6DGkAsZOGJjNJURrA05cC9PcZ1EYlrG5Fr3N6rejOlmf0KsAdKK&corpus=PUBLIC_REVIEWS
630,630,630,com.kai.kaiticketing,90.0,4.4.9,id,whyred,6,1623751462898,2021-06-15T10:04:22Z,1623751462898,5,,,,,,
631,631,631,com.kai.kaiticketing,88.0,4.4.7,id,1904,6,1623752184950,2021-06-15T10:16:24Z,1623752184950,5,,,,,,
632,632,632,com.kai.kaiticketing,90.0,4.4.9,id,ysl,6,1623754944985,2021-06-15T11:02:24Z,1623754944985,1,,"Sy mau refund tiket di aplikasi aja susah banget, giliran dah masukin nomer rekening malah error trus, padahal jaringan internet lumayan stabil",2021-06-15T22:43:43Z,1623797023507.0,"halo kak, errornya bagaimana ya kak? bisa diinfokan lebih detil kembali kendalanya kak?",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEF8RXCClHg08JYEIqBoQuRqz7m0Zy3tfv_tMAEpSb4ZdH1oEjGcqsddeSNBAYh18SAXbKz3ACFdncE&corpus=PUBLIC_REVIEWS
633,633,633,com.kai.kaiticketing,,,en,begonia,6,1623755333719,2021-06-15T11:08:53Z,1623755333719,5,,,,,,
634,634,634,com.kai.kaiticketing,90.0,4.4.9,id,olivewood,6,1623756349557,2021-06-15T11:25:49Z,1623756349557,5,,,,,,
635,635,635,com.kai.kaiticketing,90.0,4.4.9,id,a30s,6,1623757216510,2021-06-15T11:40:16Z,1623757216510,5,,,,,,
636,636,636,com.kai.kaiticketing,84.0,4.4.3,en,y2s,6,1623757924341,2021-06-15T11:52:04Z,1623757924341,5,,,,,,
637,637,637,com.kai.kaiticketing,90.0,4.4.9,id,a02q,6,1623758937407,2021-06-15T12:08:57Z,1623758937407,5,,"Kak tanya donk ini cara hapus saya dari daftar penumpang gimana? Saya mau pesenin ortu tp saya nggak ikut, nggak bisa.",2021-06-15T22:43:09Z,1623796989597.0,"halo kak, untuk kereta lokal penumpang pertama sebagai pemilik akun harus ikut ya kak, karena tiketnya berada di akun pemesan tidak dapat dipindahkan dan tidak dapat cetak kembali di stasiun",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFcwxzDPDRUekgb93EA7M0E5xEDQLRcrJ4q_UWdgV2oZo3B4KwYmxYMH8ks2MHyJ-QcCT-XSCkL_sWK&corpus=PUBLIC_REVIEWS
638,638,638,com.kai.kaiticketing,90.0,4.4.9,id,CPH1901,6,1623759274721,2021-06-15T12:14:34Z,1623759274721,5,,👍👍👍,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHvlK7OJ5wspggVPVFD6LmxO_vXpzsQ8xytfwKhlXWrShKpoKcdDTkpuaT2n48NVfzVJsN-gQO5T93O&corpus=PUBLIC_REVIEWS
639,639,639,com.kai.kaiticketing,,,id,1601,6,1623760073058,2021-06-15T12:27:53Z,1623760073058,5,,,,,,
640,640,640,com.kai.kaiticketing,90.0,4.4.9,id,surya,6,1623760704612,2021-06-15T12:38:24Z,1623760704612,5,,,,,,
641,641,641,com.kai.kaiticketing,90.0,4.4.9,id,onc,6,1623761511135,2021-06-15T12:51:51Z,1623761511135,5,,,,,,
642,642,642,com.kai.kaiticketing,63.0,4.0.1,id,OP4883,6,1623764405667,2021-06-15T13:40:05Z,1623764405667,5,,,,,,
643,643,643,com.kai.kaiticketing,90.0,4.4.9,en,a20s,6,1623766266484,2021-06-15T14:11:06Z,1623766266484,4,,,,,,
644,644,644,com.kai.kaiticketing,90.0,4.4.9,en,a31,6,1453892420343,2021-06-15T14:14:42Z,1623766482675,3,,"Gusti Allah, dari tahun 2016 lho saya ga bisa mesen gara2 error (force close) pas milih seat. Ga dibener2in. Herman saya.",2021-06-15T22:38:10Z,1623796690691.0,"halo kak, force closenya bagaimana kak? relasi dari mana ke mana kak? tanggal berapa? dan kereta apa? biar tim kami coba untuk tracing masalahnya",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGW25-8_TnCVWGvM5IJTn0VautO-j0Kai3ZXRHWv45BK4bqr2ZVzXiXqKQJ_lDtIxRPPMMXRpALnCUv&corpus=PUBLIC_REVIEWS
645,645,645,com.kai.kaiticketing,,,id,A37f,6,1623767779673,2021-06-15T14:36:19Z,1623767779673,5,,,,,,
646,646,646,com.kai.kaiticketing,90.0,4.4.9,id,OP4F2F,6,1623775857684,2021-06-15T16:50:57Z,1623775857684,5,,,,,,
647,647,647,com.kai.kaiticketing,,,id,a20s,6,1623779014027,2021-06-15T17:43:34Z,1623779014027,5,,,,,,
648,648,648,com.kai.kaiticketing,,,id,RMX1941,6,1623787411010,2021-06-15T20:03:31Z,1623787411010,5,,,,,,
649,649,649,com.kai.kaiticketing,89.0,4.4.8,id,tissot_sprout,6,1574067329887,2021-06-15T21:48:48Z,1623793728404,5,,Sistem kacau servernya ga memadai,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFxzM1UnpJ8oPCWs_j2O2DEPBcZKdSTFfbqlFUVyo8Gi7VgYNYBCaaJPaAWq6cqESGHWDgks44PsIlj&corpus=PUBLIC_REVIEWS
650,650,650,com.kai.kaiticketing,89.0,4.4.8,id,ASUS_X00T_2,6,1623801677573,2021-06-16T00:01:17Z,1623801677573,5,,,,,,
651,651,651,com.kai.kaiticketing,90.0,4.4.9,en,m11q,6,1623763048268,2021-06-16T00:25:31Z,1623803131919,3,,Sering error,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOG31OtbpKNgc17DqC27lpQa7y48RakWl8t4UEgDN5jwEXNQjXwSY4yD7Z4EgUQnlx32kxBpwWQf39W1&corpus=PUBLIC_REVIEWS
652,652,652,com.kai.kaiticketing,4.0,1.0.0.4,en,RMX1911,6,1412297288431,2021-06-16T01:09:08Z,1623805748128,5,,,,,,
653,653,653,com.kai.kaiticketing,85.0,4.4.4,id,a5y17lte,6,1623808352190,2021-06-16T01:52:32Z,1623808352190,5,,,,,,
654,654,654,com.kai.kaiticketing,88.0,4.4.7,id,CPH1819,6,1623809898774,2021-06-16T02:18:18Z,1623809898774,5,,,,,,
655,655,655,com.kai.kaiticketing,90.0,4.4.9,id,1906,6,1623811609337,2021-06-16T03:01:41Z,1623812501339,3,,"Untuk pembayaran nya ko hanya bisa debit/ kredit mandiri doang , e wallet lain atau bank lain tidak bisa ya. Terkadang jadwal juga tidak ditemukan itu kenapa ya Mohon di bantu",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHp3fYdtWZOxVK8P-7OUCexwsaJR_nRyOR_Pd7RwfVJlX8SZyJ-mGme6RtcdXPyZjzhzInLwT2heegu&corpus=PUBLIC_REVIEWS
656,656,656,com.kai.kaiticketing,90.0,4.4.9,id,a71,6,1623814762667,2021-06-16T03:39:22Z,1623814762667,5,,,,,,
657,657,657,com.kai.kaiticketing,90.0,4.4.9,id,CPH1729,6,1623815404206,2021-06-16T03:50:04Z,1623815404206,1,,"Sekarang tidak bisa login pake akun yang lama udah login tiba"" keluar ga bie login lagi.... Mau ganti sandi malah keterangan emain tidak valid... Tolong segera di perbaiki",2021-06-17T03:08:38Z,1623899318724.0,"halo kak, sudah coba login pakai nomor handphone?",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOF-S2soV-hTIyucQnTk9c9mPWaCq98qsUzbyf-BbUt3kUHEaIGhn4nPRUS7VFbef06z3XSOpYU9p6cc&corpus=PUBLIC_REVIEWS
658,658,658,com.kai.kaiticketing,,,id,a10,6,1623815711049,2021-06-16T03:55:11Z,1623815711049,5,,,,,,
659,659,659,com.kai.kaiticketing,90.0,4.4.9,en,2023,6,1623816237937,2021-06-16T04:03:57Z,1623816237937,5,,,,,,
660,660,660,com.kai.kaiticketing,,,id,1938,6,1623818124599,2021-06-16T04:35:24Z,1623818124599,4,,,,,,
661,661,661,com.kai.kaiticketing,,,id,angelica,6,1623819302569,2021-06-16T04:55:02Z,1623819302569,4,,Mau tanya kalau naik kereta lokal apa pake tes swab,2021-06-17T03:08:13Z,1623899293041.0,"halo kak, untuk kereta lokal tidak perlu tes swab ya kak",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGdUY3FMkdh7-n92WMf8GTpA4YIhVwFMnJ7V-ypaDggxOD5PyxFWrlrg64hpJ1qsihqBnpp2SP6ORQ8&corpus=PUBLIC_REVIEWS
662,662,662,com.kai.kaiticketing,90.0,4.4.9,en,j6primelte,6,1554591069833,2021-06-16T04:57:24Z,1623819444281,5,,"nice app, but please enable to change the email adress",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFfY-PT8hNt5ty2ET200zJxfq__CIl3wlfBDU9s7BKleYVnno6dJAy9RmgVDYqGytDhv1Sv3gHcJd3m&corpus=PUBLIC_REVIEWS
663,663,663,com.kai.kaiticketing,90.0,4.4.9,id,ASUS_X00T_2,6,1623821583233,2021-06-16T05:33:03Z,1623821583233,5,,Alhamdulillah pelayanan KAI access sudah semakin baik dan lancar.,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHGvBOcz4qk58ASrkkXRX_8OrPwuIlKfipBPYLcEKCI5t3Dv3M3N3vEikeR5ujFkpRdKX56wiuhQ8qd&corpus=PUBLIC_REVIEWS
664,664,664,com.kai.kaiticketing,,,id,lancelot,6,1623821820776,2021-06-16T05:37:00Z,1623821820776,1,,"Utk daftar dan masuk susah banget, input KTP sudah benar tp selalu gagal",2021-06-17T03:09:09Z,1623899349478.0,"halo kak, kendala daftarnya bagaimana ya kak? ketika input KTP gagalnya seperti apa ya kak? apakah aplikasi memberikan pesan error?",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHAhjTe8d1eyZsqZQyK_RTxvxr1RbembvlOtc3BQaB4TeyK2MJLdAhB2tc0S4O_1cz5GNVtFPC1I50K&corpus=PUBLIC_REVIEWS
665,665,665,com.kai.kaiticketing,90.0,4.4.9,id,j4primelte,6,1623822310554,2021-06-16T05:45:10Z,1623822310554,1,,"Log in susah pake banget, bisa minta tolong untuk diperbaiki lagi..",2021-06-17T03:09:30Z,1623899370128.0,"halo kak, untuk kendala loginnya seperti apa ya kak? bisa dijelaskan kembali?",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFA0fCFxBsW-NX53PT9umZ02CvPujNOyotdNtle1EK8BPgc41fT5tYgwG8TtIVmy2PZUJRHtDTxnpT3&corpus=PUBLIC_REVIEWS
666,666,666,com.kai.kaiticketing,90.0,4.4.9,id,OP4BFB,6,1623822423335,2021-06-16T05:47:03Z,1623822423335,5,,,,,,
667,667,667,com.kai.kaiticketing,,,id,j4lte,6,1623822740815,2021-06-16T05:52:22Z,1623822742156,3,,,,,,
668,668,668,com.kai.kaiticketing,90.0,4.4.9,id,begonia,6,1623823267954,2021-06-16T06:01:07Z,1623823267954,5,,Fitur nya kurang di pembatalan / merubah jadwal tiket.,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEtROjEdMwbTN4LUTeaXay66Rr1qrYcFiOh992Rc59yzf0WQn52U38aiMeMSdT2sr4ZEFjnraWvBV4h&corpus=PUBLIC_REVIEWS
669,669,669,com.kai.kaiticketing,90.0,4.4.9,id,a12,6,1623825766288,2021-06-16T06:42:46Z,1623825766288,1,,"Kenapa tiket tidak bisa di tambahkan? Muncul tulisan 'Cannot add my trip, data exist on ..' tolong di perbaiki lah, mau penjadwalan ulang tiket jadi gabisa gara gara tidak bisa di tambahkan.",2021-06-17T03:10:42Z,1623899442004.0,"halo kak, tiket tersebut berarti sudah ada di akun yang tertera pada error aplikasinya kak, tiket yang sudah ada di akun yang lain tidak bisa ditambahkan di akun lainnya ya kak, solusinya kakak bisa lakukan penjadwalan ulang di akun yang tiket tersebut ada ya kak",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEtOf3F8pF6TWE-NqX93U1Pb9zbY77tngRcl0SURaPEKs5qYFmRaee1gso6inEtrCQ-7CqDw0QT9EBi&corpus=PUBLIC_REVIEWS
670,670,670,com.kai.kaiticketing,90.0,4.4.9,id,OP4B79L1,6,1623825898239,2021-06-16T06:44:58Z,1623825898239,5,,,,,,
671,671,671,com.kai.kaiticketing,,,id,1807,6,1623827859727,2021-06-16T07:17:39Z,1623827859727,5,,,,,,
672,672,672,com.kai.kaiticketing,90.0,4.4.9,id,CPH1901,6,1623827992104,2021-06-16T07:19:52Z,1623827992104,2,,Mau tanya untuk bulan bulan dekat ini semua acess di tutup knp yah tolong di jelaskan apa alasannya terimakasih 🙏,2021-06-17T03:12:25Z,1623899545381.0,"halo kak, rencana akan berangkat dari stasiun mana dan tujuan stasiun mana ya kak? pada kereta tertentu untuk jadwal belum depan memang masih belum release kak, terakhir sampai akhir bulan, untuk diantisipasi lakukan pengecekan berkala ya kak",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOG4RNXJsCH2CLlu_psZiWv6BqTNygT7Jfb1V7PRlW8IAQP3-0JtLS6fDKwCNdADRbA0IalMPVcf4h7o&corpus=PUBLIC_REVIEWS
673,673,673,com.kai.kaiticketing,,,id,CPH1803,6,1623829237066,2021-06-16T07:40:37Z,1623829237066,5,,Baik dan lancar,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGoXOiptLJ7o-K57AJdIYy32eDPxkFWA6_zt4t6SyIVKlva-WFrNvO4G53b0vrd3JtmbJmsR15MKGkc&corpus=PUBLIC_REVIEWS
674,674,674,com.kai.kaiticketing,90.0,4.4.9,en,ginkgo,6,1623830327810,2021-06-16T07:58:47Z,1623830327810,5,,,,,,
675,675,675,com.kai.kaiticketing,90.0,4.4.9,id,a31,6,1623831209943,2021-06-16T08:13:29Z,1623831209943,5,,,,,,
676,676,676,com.kai.kaiticketing,81.0,4.4.1,id,a50,6,1623833060602,2021-06-16T08:44:20Z,1623833060602,5,,,,,,
677,677,677,com.kai.kaiticketing,88.0,4.4.7,id,a32,6,1623840711283,2021-06-16T10:51:51Z,1623840711283,5,,,,,,
678,678,678,com.kai.kaiticketing,,,id,F1f,6,1623842780725,2021-06-16T11:26:20Z,1623842780725,1,,"Tolong d update dong aplikasinya untuk agar bisa d pakai di android versi lawas,,krn gk semua org punya hp android versi terbaru",2021-06-17T03:12:55Z,1623899575034.0,"halo kak, untuk saat ini aplikasi android bisa dijalankan dari android versi 5.0 ya kak",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFImQp-UGkUmkLF_Fmqtj1mrSb4T5s6R_UFWo6KveF_FVP_Xa0wO3sFFHif-NVCGu05PNV8P8Dh3irL&corpus=PUBLIC_REVIEWS
679,679,679,com.kai.kaiticketing,,,id,OP4EFDL1,6,1623843414441,2021-06-16T11:36:54Z,1623843414441,3,,,,,,
680,680,680,com.kai.kaiticketing,90.0,4.4.9,id,a12,6,1623843456678,2021-06-16T11:37:36Z,1623843456678,1,,"Mohon untuk ditambahkan metode pembayaran melalui indomaret/alfamart dan via ATM, saat ini pembayaran melalui link-Qris. Yg tidak menggunakan aplikasi itu maka kesulitan utk melakukan pemesanan menggunakan aplikasi kai access. Sangat disayangkan sekali, semoga saran ini bisa menjadi masukan",2021-06-17T03:07:03Z,1623899223323.0,"halo kak, untuk qris bisa dilakukan dengan pembayaran yang support qris ya kak",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHaNU56fgH8TTulIpACteBmSKPfXVya4k-bRxiixyu5vJLLEYErPTX_WlKtuJHEGTI3U2Ao0UmKbPl-&corpus=PUBLIC_REVIEWS
681,681,681,com.kai.kaiticketing,90.0,4.4.9,id,a20s,6,1623843730650,2021-06-16T11:42:10Z,1623843730650,5,,Bagus. Cepet,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGaRN9MF61Lz9Yo7C7ptlGv5fdmQYrs7Vbg2m2ezA2QOMohrqTSGc3nGJVIztZb4bbsyiOXweEDIkD4&corpus=PUBLIC_REVIEWS
682,682,682,com.kai.kaiticketing,85.0,4.4.4,id,a21s,6,1623843995556,2021-06-16T11:46:46Z,1623844006397,5,,,,,,
683,683,683,com.kai.kaiticketing,,,id,joyeuse,6,1623845019513,2021-06-16T12:03:39Z,1623845019513,1,,,,,,
684,684,684,com.kai.kaiticketing,64.0,4.0.1,id,HWINE,6,1623846371663,2021-06-16T12:26:11Z,1623846371663,4,,,,,,
685,685,685,com.kai.kaiticketing,90.0,4.4.9,id,a7y18lte,6,1573437767301,2021-06-16T12:32:11Z,1623846731566,5,,"Minta tlg diadakan perbaikan,jika setelah melakukan menu pilih kursi,aplikasi seperti berhenti cukup lama/ngelag sampai pada menu pembayaran menggunakan aplikasi link aja. Cukup lama harus menunggu aplikasi bekerja kembali. Sedangkan jika tidak menggunakan menu pilih kursi aplikasi berjalan normal sampai pun selesai pembayaran dg aplikasi link aja.",2021-06-17T03:05:07Z,1623899107804.0,"halo kak, bisa diinfokan kendalanya untuk kereta apa? relasi dari stasiun mana ke mana? tanggal berapa? untuk kami coba lakukan investigasi",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEZsDiIJTmq2zaTrHvsvkcmac0o-z3SQCbdttcDEo4ueR4voTQNscb3BpLh-zLIh5_tb5UwhRQ1aF8X&corpus=PUBLIC_REVIEWS
686,686,686,com.kai.kaiticketing,,,id,RMX1811,6,1623848647066,2021-06-16T13:04:07Z,1623848647066,5,,,,,,
687,687,687,com.kai.kaiticketing,90.0,4.4.9,id,OP4C72L1,6,1623849312330,2021-06-16T13:15:12Z,1623849312330,4,,"Tambahkan metode pembayaran seperti mbanking dll dong, masak hanya 2 opsi pembayaran,",2021-06-17T02:59:33Z,1623898773279.0,"halo kak, opsi pembayaran yang ada apa ya kak? kami coba lengkap kak pembayarannya, termasuk mbanking juga. apakah kakak sudah coba di device lain kak?",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOE6wn7MQD5eO4WpBzCeex78quL1p0to9jp-2shKUR6pY9WWw77XrXYlBSq5ZyIcmy02fMZT6_rC1wdI&corpus=PUBLIC_REVIEWS
688,688,688,com.kai.kaiticketing,90.0,4.4.9,id,OP4B83L1,6,1623850261945,2021-06-16T13:31:01Z,1623850261945,5,,,,,,
689,689,689,com.kai.kaiticketing,90.0,4.4.9,id,1938,6,1623852996386,2021-06-16T14:16:36Z,1623852996386,5,,,,,,
690,690,690,com.kai.kaiticketing,90.0,4.4.9,en,HWCLT,6,1623853474091,2021-06-16T14:24:35Z,1623853475178,5,,,,,,
691,691,691,com.kai.kaiticketing,,,id,tissot_sprout,6,1623858002772,2021-06-16T15:40:02Z,1623858002772,5,,,,,,
692,692,692,com.kai.kaiticketing,,,en,PLE,6,1623858061309,2021-06-16T15:41:01Z,1623858061309,3,,"The application is useful to check schedules & fares, but it is often error to book tickets so that I sometimes prefer the website version.",2021-06-17T02:58:47Z,1623898727001.0,"hallo Ayunda, my apologies for your trouble. can you try with other device first? is the error continuously on other device too?",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGaLycGjYHOGWQ0cHjuM6pw-lbFFSp8xeNYBfyD0KsQWsDHkeXghZjhf32bqVxkTSOhOBmAEFi5JlSR&corpus=PUBLIC_REVIEWS
693,693,693,com.kai.kaiticketing,90.0,4.4.9,id,ginkgo,6,1623863334752,2021-06-16T17:08:54Z,1623863334752,1,,"Berkali kali mau daftar sudah di klik lanjutkan tetep saja gak bisa daftar, mohon infonyaa",2021-06-17T02:55:10Z,1623898510077.0,"halo kak, mohon maaf sebelumnya, apakah di handphone lainnya kendalanya sama juga kak? untuk troubleshoot kendala tersebut bisa coba untuk install / update ""android system webview"" dan ""google chrome"" dari playstore lalu coba kembali aplikasinya kak, untuk bantuan aplikasi lebih lanjut bisa hub kami di email cs@kai.id ya kak",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFlOYFJMzz4oSO2pdErGu4p_0ZX-7U2zxxY17o8FR3flDUsu8D9Gk-aOpbbZ2dBpGWPKtXJvMSf4g25&corpus=PUBLIC_REVIEWS
694,694,694,com.kai.kaiticketing,85.0,4.4.4,en,whyred,6,1623872417392,2021-06-16T19:40:17Z,1623872417392,5,,,,,,
695,695,695,com.kai.kaiticketing,88.0,4.4.7,id,OP4F2F,6,1623882588818,2021-06-16T22:29:48Z,1623882588818,4,,"Mempermudah qt booking ticket, apalagi yg rmhnya jauh dr stasiun",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOF9EakJV3tXNXaa0CSu05MSO0jn2jJAJVScwQZo5_8P10MvnQF_N1qb-NHkhHHRmQSUXz9uJh3Mt92a&corpus=PUBLIC_REVIEWS
696,696,696,com.kai.kaiticketing,89.0,4.4.8,id,RMX1971,6,1623885336683,2021-06-16T23:15:36Z,1623885336683,5,,,,,,
697,697,697,com.kai.kaiticketing,90.0,4.4.9,id,ginkgo,6,1623888980798,2021-06-17T00:16:20Z,1623888980798,1,,Permisi buat pembayaran kereta dengan atm/mobile banking BCA kenapa jadi tidak ada ya? Terus pengguna bank bca pembayarannya harus bagaimana?,2021-06-17T02:53:39Z,1623898419717.0,"halo kak, untuk saat ini pembayaran dengan BCA sedang dalam pemeliharaan, namun nasabah BCA bisa pilih pembayaran dengan QRIS lalu scan QRIS tersebut dengan aplikasi mobile BCA ya kak",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEVz4toaEMOYZGp4sIq-e_ZuRlTXbB3MwMh63JhjbWutoyZWM2LH_31s47u5DqPeO2ZbNqsiWGjPzxC&corpus=PUBLIC_REVIEWS
698,698,698,com.kai.kaiticketing,90.0,4.4.9,id,joyeuse,6,1623889199058,2021-06-17T00:19:59Z,1623889199058,5,,,,,,
699,699,699,com.kai.kaiticketing,,,id,RE50C1,6,1623896381671,2021-06-17T02:20:31Z,1623896431651,1,,"Kecewa lah, pas udah pilih kursi trs pas mau melanjutkan langkah selanjutnya malah not responding dan tiba2 keluar sendiri.",2021-06-17T02:52:39Z,1623898359229.0,"halo kak, ketika pilih kursi apa waktu transaksinya masih tersedia? atau ada kendala lainnya kak? sudah coba pakai handphone yang lain kak?",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFh8cYlK1OnJvlJjoOJCmDYg-u2e3vh4vStcC1Teunx4IIqquWW5tmaQVDNsQof-L9SCEztB_BUPY1B&corpus=PUBLIC_REVIEWS
700,700,700,com.kai.kaiticketing,90.0,4.4.9,id,a20s,6,1623896718191,2021-06-17T02:25:18Z,1623896718191,3,,Request Time Out pas mau login:(,2021-06-17T02:52:01Z,1623898321045.0,"halo kak, apa sudah coba pakai handphone lainnya kak? admin coba lancar ya kak untuk login",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEo1QmkGBjYY7oL313PF9jsNI8DlEAJw-PdIFDeLw5xD2rWEEPo9gMul2up4DvcEtqqczrMAkg9PncK&corpus=PUBLIC_REVIEWS
701,701,701,com.kai.kaiticketing,87.0,4.4.6,id,ADVAN_5701,6,1623897723509,2021-06-17T02:42:03Z,1623897723509,5,,,,,,
702,702,702,com.kai.kaiticketing,,,id,j6lte,6,1623901113354,2021-06-17T03:38:33Z,1623901113354,5,,,,,,
703,703,703,com.kai.kaiticketing,90.0,4.4.9,id,A1601,6,1623901487287,2021-06-17T03:44:47Z,1623901487287,1,,"Sangat mengecewakan, pilihan pembayaranya sangat sedikit",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGIreJ5CwwEu2Hbrra-ICZOhDbtNVjaicDrImxkhOnspmAJp2Vxb4Shu3owxiZ0EaMe3k6sShO7aNKv&corpus=PUBLIC_REVIEWS
704,704,704,com.kai.kaiticketing,85.0,4.4.4,en,a30,6,1623905822480,2021-06-17T04:57:02Z,1623905822480,5,,,,,,
705,705,705,com.kai.kaiticketing,85.0,4.4.4,id,onc,6,1623910980845,2021-06-17T06:23:00Z,1623910980845,5,,,,,,
706,706,706,com.kai.kaiticketing,90.0,4.4.9,id,Y51L,6,1623916063915,2021-06-17T07:47:43Z,1623916063915,2,,Kenapa saya ga bisa log in? Padahal jaringan ga ada masalah samsek. Saran saya agar diberikan bantuan penggunaan bagi pengguna baru. Terima kasih 😊,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHDM336xRMmj6SOxo8SLyKDoK5B8HWtW2BMi468JEBHtvzB4zQCTrbEXWqqACWcVOgfUcbaVG9b3uVw&corpus=PUBLIC_REVIEWS
707,707,707,com.kai.kaiticketing,88.0,4.4.7,id,OP486C,6,1623917389499,2021-06-17T08:09:49Z,1623917389499,4,,Aplikasi nya bagus Hanya saja untuk metode pembayaran nya harus di tambah jdi untuk yg tidak punya kedua metode pembayaran yg ada bisa menggunakan yang lain Semoga ulasan saya bermanfaat,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEnWBupyCtQY43jhcTRtMAJwmYwUd6tV64UFNVgh9jc7Muo9qyNMHbYFZtlozm2GBBcYWV846V29WD1&corpus=PUBLIC_REVIEWS
708,708,708,com.kai.kaiticketing,,,id,OP4B79L1,6,1623919414822,2021-06-17T08:43:34Z,1623919414822,5,,,,,,
709,709,709,com.kai.kaiticketing,90.0,4.4.9,id,j6primelte,6,1623920885047,2021-06-17T09:08:05Z,1623920885047,5,,Mantap,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFfMX0mRtY2i3qNlZ0j23VyIbSuv791KxJ2Ww_S3ZfPOdRczb8D6jkAChGt0kspd4Kwn-q91lKHC-Sh&corpus=PUBLIC_REVIEWS
